,QQQM,units bought of QQQM,cumulative QQQM,cost of QQQM,total cost of QQQM,value of QQQM,SPCE,units bought of SPCE,cumulative SPCE,cost of SPCE,total cost of SPCE,value of SPCE,TBT220121C00025000,units bought of TBT220121C00025000,cumulative TBT220121C00025000,cost of TBT220121C00025000,total cost of TBT220121C00025000,value of TBT220121C00025000,AGC220121C00015000,units bought of AGC220121C00015000,cumulative AGC220121C00015000,cost of AGC220121C00015000,total cost of AGC220121C00015000,value of AGC220121C00015000,ETH-USD,units bought of ETH-USD,cumulative ETH-USD,cost of ETH-USD,total cost of ETH-USD,value of ETH-USD,ADA-USD,units bought of ADA-USD,cumulative ADA-USD,cost of ADA-USD,total cost of ADA-USD,value of ADA-USD,SHIB-USD,units bought of SHIB-USD,cumulative SHIB-USD,cost of SHIB-USD,total cost of SHIB-USD,value of SHIB-USD,CRO-USD,units bought of CRO-USD,cumulative CRO-USD,cost of CRO-USD,total cost of CRO-USD,value of CRO-USD,SOL-USD,units bought of SOL-USD,cumulative SOL-USD,cost of SOL-USD,total cost of SOL-USD,value of SOL-USD,total invested,total value
2021-11-10,159.96922302246094,0.0,10.0,757.5860595703125,1508.877944946289,1599.6922302246094,20.260000228881836,0.0,2.0,98.4000015258789,98.4000015258789,40.52000045776367,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4636.17431640625,0.0,0.0752,334.06610390625,335.1628187011719,348.64030859375004,2.101802110671997,0.0,361.82,144.08340487480163,695.4079852068425,760.474039683342,4.999999873689376e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.9476999255348346,0.3310549855232239,0.0,1412.0,-146.8444556593895,186.0821948349476,467.4496395587921,233.77952575683594,0.0,0.65,162.38526611328126,162.38526611328126,151.95669174194336,2755.567402881781,3365.785210334666
2021-11-11,160.39883422851562,0.0,10.0,757.5860595703125,1508.877944946289,1603.9883422851562,19.270000457763672,0.0,2.0,98.4000015258789,98.4000015258789,38.540000915527344,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730.38427734375,0.0,0.0752,334.06610390625,335.1628187011719,355.72489765625,2.085524082183838,0.0,361.82,144.08340487480163,695.4079852068425,754.5843234157562,5.700000110664405e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-3.3603780652410933,0.3484930098056793,0.0,1412.0,-146.8444556593895,186.0821948349476,492.0721298456192,234.24075317382812,0.0,0.65,162.38526611328126,162.38526611328126,152.2564895629883,2755.567402881781,3393.805805616056
2021-11-12,162.07723999023438,0.0,10.0,757.5860595703125,1508.877944946289,1620.7723999023438,19.219999313354492,0.0,2.0,98.4000015258789,98.4000015258789,38.439998626708984,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667.115234375,0.0,0.0752,334.06610390625,335.1628187011719,350.96706562500003,2.0457661151885986,0.0,361.82,144.08340487480163,695.4079852068425,740.1990957975387,5.199999941396527e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-3.0656079654509085,0.360044002532959,0.0,1412.0,-146.8444556593895,186.0821948349476,508.3821315765381,228.50209045410156,0.0,0.65,162.38526611328126,162.38526611328126,148.52635879516603,2755.567402881781,3404.2214423578444
2021-11-13,162.07723999023438,0.0,10.0,757.5860595703125,1508.877944946289,1620.7723999023438,19.219999313354492,0.0,2.0,98.4000015258789,98.4000015258789,38.439998626708984,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651.46044921875,0.0,0.0752,334.06610390625,335.1628187011719,349.78982578125,2.0531039237976074,0.0,361.82,144.08340487480163,695.4079852068425,742.8540617084503,5.199999941396527e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-3.0656079654509085,0.3892050087451935,0.0,1412.0,-146.8444556593895,186.0821948349476,549.5574723482132,241.8250274658203,0.0,0.65,162.38526611328126,162.38526611328126,157.1862678527832,2755.567402881781,3455.5344182542985
2021-11-14,162.07723999023438,0.0,10.0,757.5860595703125,1508.877944946289,1620.7723999023438,19.219999313354492,0.0,2.0,98.4000015258789,98.4000015258789,38.439998626708984,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4626.35888671875,0.0,0.0752,334.06610390625,335.1628187011719,347.90218828125,2.0408530235290527,0.0,361.82,144.08340487480163,695.4079852068425,738.4214409732818,5.2999999752501026e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-3.1245619854089455,0.438508003950119,0.0,1412.0,-146.8444556593895,186.0821948349476,619.173301577568,238.42552185058594,0.0,0.65,162.38526611328126,162.38526611328126,154.97658920288086,2755.567402881781,3516.5613565786243
2021-11-15,162.04727172851562,5.0,15.0,810.2363586425781,2319.114303588867,2430.7090759277344,19.0,0.0,2.0,98.4000015258789,98.4000015258789,38.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4557.50390625,0.0342,0.1094,155.86663359375,491.0294522949219,498.59092734374997,2.015587091445923,0.0,361.82,144.08340487480163,695.4079852068425,729.2797214269638,5.2999999752501026e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-3.1245619854089455,0.4460189938545227,0.0,1412.0,-146.8444556593895,186.0821948349476,629.7788193225861,237.55360412597656,0.0,0.65,162.38526611328126,162.38526611328126,154.40984268188478,3721.6703951181094,4477.64382471751
2021-11-16,163.22616577148438,0.0,15.0,810.2363586425781,2319.114303588867,2448.3924865722656,18.31999969482422,0.0,2.0,98.4000015258789,98.4000015258789,36.63999938964844,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216.365234375,0.0,0.1094,155.86663359375,491.0294522949219,461.270356640625,1.8772350549697876,0.0,361.82,144.08340487480163,695.4079852068425,679.2211875891685,4.8000001697801054e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.8297921000921633,0.4161730110645294,0.0,1412.0,-146.8444556593895,186.0821948349476,587.6362916231155,219.23902893066406,0.0,0.65,162.38526611328126,162.38526611328126,142.50536880493163,3721.6703951181094,4352.835898519663
2021-11-17,163.27610778808594,0.0,15.0,810.2363586425781,2319.114303588867,2449.141616821289,17.90999984741211,0.0,2.0,98.4000015258789,98.4000015258789,35.81999969482422,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4287.59375,0.0,0.1094,155.86663359375,491.0294522949219,469.06275625,1.875540018081665,0.0,361.82,144.08340487480163,695.4079852068425,678.607889342308,4.8000001697801054e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.8297921000921633,0.5338889956474304,0.0,1412.0,-146.8444556593895,186.0821948349476,753.8512618541718,218.71524047851562,0.0,0.65,162.38526611328126,162.38526611328126,142.16490631103517,3721.6703951181094,4525.818638173536
2021-11-18,164.9545440673828,0.0,15.0,810.2363586425781,2319.114303588867,2474.318161010742,17.3799991607666,0.0,2.0,98.4000015258789,98.4000015258789,34.7599983215332,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.65087890625,0.0,0.1094,155.86663359375,491.0294522949219,437.67120615234376,1.7883310317993164,0.0,361.82,144.08340487480163,695.4079852068425,647.0539339256286,4.199999966658652e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.4760679803439416,0.5033130049705505,0.0,1412.0,-146.8444556593895,186.0821948349476,710.6779630184174,195.48741149902344,0.0,0.65,162.38526611328126,162.38526611328126,127.06681747436524,3721.6703951181094,4429.072011922686
2021-11-19,165.91363525390625,0.0,15.0,810.2363586425781,2319.114303588867,2488.7045288085938,17.25,0.0,2.0,98.4000015258789,98.4000015258789,34.5,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.306640625,0.0,0.1094,155.86663359375,491.0294522949219,470.23474648437497,1.8647929430007935,0.0,361.82,144.08340487480163,695.4079852068425,674.719382636547,4.8999998398358e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.8887459055767977,0.5708649754524231,0.0,1412.0,-146.8444556593895,186.0821948349476,806.0613453388214,215.28001403808594,0.0,0.65,162.38526611328126,162.38526611328126,139.93200912475587,3721.6703951181094,4611.263266487516
2021-11-20,165.91363525390625,0.0,15.0,810.2363586425781,2319.114303588867,2488.7045288085938,17.25,0.0,2.0,98.4000015258789,98.4000015258789,34.5,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.93115234375,0.0,0.1094,155.86663359375,491.0294522949219,482.4464680664062,1.9217360019683838,0.0,361.82,144.08340487480163,695.4079852068425,695.3225202322006,4.8000001697801054e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.8297921000921633,0.5792760252952576,0.0,1412.0,-146.8444556593895,186.0821948349476,817.9377477169037,218.01527404785156,0.0,0.65,162.38526611328126,162.38526611328126,141.7099281311035,3721.6703951181094,4657.791400855116
2021-11-21,165.91363525390625,0.0,15.0,810.2363586425781,2319.114303588867,2488.7045288085938,17.25,0.0,2.0,98.4000015258789,98.4000015258789,34.5,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4269.73291015625,0.0,0.1094,155.86663359375,491.0294522949219,467.10878037109376,1.8397630453109741,0.0,361.82,144.08340487480163,695.4079852068425,665.6630650544166,4.400000034365803e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.5939760202600155,0.7294129729270935,0.0,1412.0,-146.8444556593895,186.0821948349476,1029.931117773056,231.28262329101562,0.0,0.65,162.38526611328126,162.38526611328126,150.33370513916017,3721.6703951181094,4833.64722112606
2021-11-22,164.02540588378906,0.0,15.0,810.2363586425781,2319.114303588867,2460.381088256836,17.079999923706055,0.0,2.0,98.4000015258789,98.4000015258789,34.15999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.457763671875,0.0,0.1094,155.86663359375,491.0294522949219,447.2772793457031,1.7765549421310425,0.0,361.82,144.08340487480163,695.4079852068425,642.7931091618537,4.3000000005122274e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.5350220003019786,0.7345899939537048,0.0,1412.0,-146.8444556593895,186.0821948349476,1037.2410714626312,215.73727416992188,0.0,0.65,162.38526611328126,162.38526611328126,140.22922821044924,3721.6703951181094,4759.546754284583
2021-11-23,163.2361602783203,0.0,15.0,810.2363586425781,2319.114303588867,2448.5424041748047,16.829999923706055,0.0,2.0,98.4000015258789,98.4000015258789,33.65999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340.763671875,0.0,0.1094,155.86663359375,491.0294522949219,474.87954570312496,1.7505029439926147,0.0,361.82,144.08340487480163,695.4079852068425,633.3669751954078,4.199999966658652e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.4760679803439416,0.900518000125885,0.0,1412.0,-146.8444556593895,186.0821948349476,1271.5314161777496,221.83689880371094,0.0,0.65,162.38526611328126,162.38526611328126,144.19398422241213,3721.6703951181094,5003.698257340568
2021-11-24,163.74566650390625,0.0,15.0,810.2363586425781,2319.114303588867,2456.1849975585938,17.030000686645508,0.0,2.0,98.4000015258789,98.4000015258789,34.060001373291016,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4239.9814453125,0.0,0.1094,155.86663359375,491.0294522949219,463.8539701171875,1.6864229440689087,0.0,361.82,144.08340487480163,695.4079852068425,610.1815496230125,3.9999998989515007e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.3581599404278677,0.848222017288208,0.0,1412.0,-146.8444556593895,186.0821948349476,1197.6894884109497,214.92153930664062,0.0,0.65,162.38526611328126,162.38526611328126,139.69900054931642,3721.6703951181094,4899.310847691923
2021-11-25,163.74566650390625,0.0,15.0,810.2363586425781,2319.114303588867,2456.1849975585938,17.030000686645508,0.0,2.0,98.4000015258789,98.4000015258789,34.060001373291016,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4274.7431640625,0.0,0.1094,155.86663359375,491.0294522949219,467.6569021484375,1.6513450145721436,0.0,361.82,144.08340487480163,695.4079852068425,597.4896531724929,3.9999998989515007e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.3581599404278677,0.840703010559082,0.0,1412.0,-146.8444556593895,186.0821948349476,1187.0726509094238,206.25299072265625,0.0,0.65,162.38526611328126,162.38526611328126,134.06444396972657,3721.6703951181094,4874.170489191538
2021-11-26,160.6486053466797,0.0,15.0,810.2363586425781,2319.114303588867,2409.7290802001953,16.729999542236328,0.0,2.0,98.4000015258789,98.4000015258789,33.459999084472656,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030.908935546875,0.0,0.1094,155.86663359375,491.0294522949219,440.9814375488281,1.5284199714660645,0.0,361.82,144.08340487480163,695.4079852068425,553.0129140758514,3.7999998312443495e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.240251900511794,0.6901419758796692,0.0,1412.0,-146.8444556593895,186.0821948349476,974.4804699420929,191.51174926757812,0.0,0.65,162.38526611328126,162.38526611328126,124.48263702392579,3721.6703951181094,4533.906285974855
2021-11-27,160.6486053466797,0.0,15.0,810.2363586425781,2319.114303588867,2409.7290802001953,16.729999542236328,0.0,2.0,98.4000015258789,98.4000015258789,33.459999084472656,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.912109375,0.0,0.1094,155.86663359375,491.0294522949219,448.20218476562496,1.5461180210113525,0.0,361.82,144.08340487480163,695.4079852068425,559.4164223623276,3.899999865097925e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.2992059204698307,0.7837899923324585,0.0,1412.0,-146.8444556593895,186.0821948349476,1106.7114691734314,193.10215759277344,0.0,0.65,162.38526611328126,162.38526611328126,125.51640243530274,3721.6703951181094,4680.736352100885
2021-11-28,160.6486053466797,0.0,15.0,810.2363586425781,2319.114303588867,2409.7290802001953,16.729999542236328,0.0,2.0,98.4000015258789,98.4000015258789,33.459999084472656,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294.45361328125,0.0,0.1094,155.86663359375,491.0294522949219,469.81322529296875,1.5928549766540527,0.0,361.82,144.08340487480163,695.4079852068425,576.3267876529693,3.899999865097925e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.2992059204698307,0.7539049983024597,0.0,1412.0,-146.8444556593895,186.0821948349476,1064.5138576030731,200.67665100097656,0.0,0.65,162.38526611328126,162.38526611328126,130.43982315063477,3721.6703951181094,4681.983567063844
2021-11-29,164.10533142089844,0.0,15.0,810.2363586425781,2319.114303588867,2461.5799713134766,16.25,0.0,2.0,98.4000015258789,98.4000015258789,32.5,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.10498046875,0.0,0.1094,155.86663359375,491.0294522949219,486.29448486328124,1.6025079488754272,0.0,361.82,144.08340487480163,695.4079852068425,579.819426062107,4.600000102072954e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.7118840601760894,0.7139880061149597,0.0,1412.0,-146.8444556593895,186.0821948349476,1008.1510646343231,204.31936645507812,0.0,0.65,162.38526611328126,162.38526611328126,132.80758819580078,3721.6703951181094,4698.440651008814
2021-11-30,161.73756408691406,0.0,15.0,810.2363586425781,2319.114303588867,2426.063461303711,16.0,0.0,2.0,98.4000015258789,98.4000015258789,32.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4631.47900390625,0.0,0.1094,155.86663359375,491.0294522949219,506.68380302734374,1.5549030303955078,0.0,361.82,144.08340487480163,695.4079852068425,562.5950144577026,4.70000013592653e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.7708380801341264,0.6904159784317017,0.0,1412.0,-146.8444556593895,186.0821948349476,974.8673615455627,208.67098999023438,0.0,0.65,162.38526611328126,162.38526611328126,135.63614349365236,3721.6703951181094,4635.074945747839
2021-12-01,159.07008361816406,0.0,15.0,810.2363586425781,2319.114303588867,2386.051254272461,14.859999656677246,0.0,2.0,98.4000015258789,98.4000015258789,29.719999313354492,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4586.990234375,0.0,0.1094,155.86663359375,491.0294522949219,501.816731640625,1.547713041305542,0.0,361.82,144.08340487480163,695.4079852068425,559.9935326051711,4.400000034365803e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.5939760202600155,0.7212030291557312,0.0,1412.0,-146.8444556593895,186.0821948349476,1018.3386771678925,229.7992401123047,0.0,0.65,162.38526611328126,162.38526611328126,149.36950607299806,3721.6703951181094,4642.695725052242
2021-12-02,160.1590576171875,0.0,15.0,810.2363586425781,2319.114303588867,2402.3858642578125,15.079999923706055,0.0,2.0,98.4000015258789,98.4000015258789,30.15999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.30224609375,0.0,0.1094,155.86663359375,491.0294522949219,493.53646572265626,1.715366005897522,0.0,361.82,144.08340487480163,695.4079852068425,620.6537282538413,4.199999966658652e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.4760679803439416,0.694100022315979,0.0,1412.0,-146.8444556593895,186.0821948349476,980.0692315101624,233.9930419921875,0.0,0.65,162.38526611328126,162.38526611328126,152.0954772949219,3721.6703951181094,4676.424698906462
2021-12-03,157.39166259765625,0.0,15.0,810.2363586425781,2319.114303588867,2360.8749389648438,14.369999885559082,0.0,2.0,98.4000015258789,98.4000015258789,28.739999771118164,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4220.7060546875,0.0,0.1094,155.86663359375,491.0294522949219,461.7452423828125,1.5565550327301025,0.0,361.82,144.08340487480163,695.4079852068425,563.1927419424057,3.9999998989515007e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.3581599404278677,0.6397420167922974,0.0,1412.0,-146.8444556593895,186.0821948349476,903.3157277107239,211.22439575195312,0.0,0.65,162.38526611328126,162.38526611328126,137.29585723876954,3721.6703951181094,4452.806348070246
2021-12-04,157.39166259765625,0.0,15.0,810.2363586425781,2319.114303588867,2360.8749389648438,14.369999885559082,0.0,2.0,98.4000015258789,98.4000015258789,28.739999771118164,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.58740234375,0.0,0.1094,155.86663359375,491.0294522949219,450.6828618164062,1.420706033706665,0.0,361.82,144.08340487480163,695.4079852068425,514.0398571157456,3.7000001611886546e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1812980950271594,0.6093000173568726,0.0,1412.0,-146.8444556593895,186.0821948349476,860.331624507904,201.1248321533203,0.0,0.65,162.38526611328126,162.38526611328126,130.73114089965821,3721.6703951181094,4343.219124980649
2021-12-05,157.39166259765625,0.0,15.0,810.2363586425781,2319.114303588867,2360.8749389648438,14.369999885559082,0.0,2.0,98.4000015258789,98.4000015258789,28.739999771118164,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.32275390625,0.0,0.1094,155.86663359375,491.0294522949219,459.2965092773437,1.3781050443649292,0.0,361.82,144.08340487480163,695.4079852068425,498.6259671521187,3.600000127335079e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1223440750691225,0.5639470219612122,0.0,1412.0,-146.8444556593895,186.0821948349476,796.2931950092316,196.1682586669922,0.0,0.65,162.38526611328126,162.38526611328126,127.50936813354492,3721.6703951181094,4269.217634233132
2021-12-06,158.61050415039062,0.0,15.0,810.2363586425781,2319.114303588867,2379.1575622558594,14.640000343322754,0.0,2.0,98.4000015258789,98.4000015258789,29.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358.7373046875,0.0,0.1094,155.86663359375,491.0294522949219,476.8458611328125,1.425392985343933,0.0,361.82,144.08340487480163,695.4079852068425,515.7356899571419,3.7000001611886546e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1812980950271594,0.5974019765853882,0.0,1412.0,-146.8444556593895,186.0821948349476,843.5315909385681,194.19921875,0.0,0.65,162.38526611328126,162.38526611328126,126.2294921875,3721.6703951181094,4368.5988990635
2021-12-07,163.46592712402344,0.0,15.0,810.2363586425781,2319.114303588867,2451.9889068603516,15.619999885559082,0.0,2.0,98.4000015258789,98.4000015258789,31.239999771118164,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.0615234375,0.0,0.1094,155.86663359375,491.0294522949219,472.0677306640625,1.3819409608840942,0.0,361.82,144.08340487480163,695.4079852068425,500.013878467083,3.600000127335079e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1223440750691225,0.6154999732971191,0.0,1412.0,-146.8444556593895,186.0821948349476,869.0859622955322,190.59690856933594,0.0,0.65,162.38526611328126,162.38526611328126,123.88799057006837,3721.6703951181094,4446.162124553147
2021-12-08,164.1453094482422,0.0,15.0,810.2363586425781,2319.114303588867,2462.179641723633,16.239999771118164,0.0,2.0,98.4000015258789,98.4000015258789,32.47999954223633,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.35791015625,0.0,0.1094,155.86663359375,491.0294522949219,485.6657553710937,1.3970739841461182,0.0,361.82,144.08340487480163,695.4079852068425,505.4893089437485,3.7000001611886546e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1812980950271594,0.6120610237121582,0.0,1412.0,-146.8444556593895,186.0821948349476,864.2301654815674,194.6217041015625,0.0,0.65,162.38526611328126,162.38526611328126,126.50410766601563,3721.6703951181094,4474.367680633267
2021-12-09,161.80751037597656,0.0,15.0,810.2363586425781,2319.114303588867,2427.1126556396484,15.640000343322754,0.0,2.0,98.4000015258789,98.4000015258789,31.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.81591796875,0.0,0.1094,155.86663359375,491.0294522949219,450.70786142578123,1.2904399633407593,0.0,361.82,144.08340487480163,695.4079852068425,466.90698753595353,3.5000000934815034e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0633900551110855,0.5680480003356934,0.0,1412.0,-146.8444556593895,186.0821948349476,802.083776473999,181.17808532714844,0.0,0.65,162.38526611328126,162.38526611328126,117.76575546264648,3721.6703951181094,4293.793647169564
2021-12-10,163.49591064453125,0.0,15.0,810.2363586425781,2319.114303588867,2452.4386596679688,15.210000038146973,0.0,2.0,98.4000015258789,98.4000015258789,30.420000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.49609375,0.0,0.1094,155.86663359375,491.0294522949219,427.58947265625,1.2116889953613281,0.0,361.82,144.08340487480163,695.4079852068425,438.41331230163576,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.5495169758796692,0.0,1412.0,-146.8444556593895,186.0821948349476,775.9179699420929,167.954833984375,0.0,0.65,162.38526611328126,162.38526611328126,109.17064208984375,3721.6703951181094,4231.945620698932
2021-12-11,163.49591064453125,0.0,15.0,810.2363586425781,2319.114303588867,2452.4386596679688,15.210000038146973,0.0,2.0,98.4000015258789,98.4000015258789,30.420000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084.452392578125,0.0,0.1094,155.86663359375,491.0294522949219,446.8390917480469,1.354248046875,0.0,361.82,144.08340487480163,695.4079852068425,489.9940283203125,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.5785899758338928,0.0,1412.0,-146.8444556593895,186.0821948349476,816.9690458774567,171.94949340820312,0.0,0.65,162.38526611328126,162.38526611328126,111.76717071533203,3721.6703951181094,4346.423560370258
2021-12-12,163.49591064453125,0.0,15.0,810.2363586425781,2319.114303588867,2452.4386596679688,15.210000038146973,0.0,2.0,98.4000015258789,98.4000015258789,30.420000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.453125,0.0,0.1094,155.86663359375,491.0294522949219,452.309171875,1.3472820520401,0.0,361.82,144.08340487480163,695.4079852068425,487.473592069149,3.7000001611886546e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1812980950271594,0.6037780046463013,0.0,1412.0,-146.8444556593895,186.0821948349476,852.5345425605774,173.43167114257812,0.0,0.65,162.38526611328126,162.38526611328126,112.73058624267578,3721.6703951181094,4385.725254396638
2021-12-13,161.1181640625,0.0,15.0,810.2363586425781,2319.114303588867,2416.7724609375,14.8100004196167,0.0,2.0,98.4000015258789,98.4000015258789,29.6200008392334,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.226806640625,0.0,0.1094,155.86663359375,491.0294522949219,413.99441264648436,1.2253479957580566,0.0,361.82,144.08340487480163,695.4079852068425,443.35541182518006,3.300000025774352e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.9454820151950116,0.5328260064125061,0.0,1412.0,-146.8444556593895,186.0821948349476,752.3503210544586,155.2130584716797,0.0,0.65,162.38526611328126,162.38526611328126,100.8884880065918,3721.6703951181094,4155.035613294253
2021-12-14,159.5196533203125,0.0,15.0,810.2363586425781,2319.114303588867,2392.7947998046875,14.649999618530273,0.0,2.0,98.4000015258789,98.4000015258789,29.299999237060547,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.4404296875,0.0,0.1094,155.86663359375,491.0294522949219,409.7511830078125,1.2228349447250366,0.0,361.82,144.08340487480163,695.4079852068425,442.44613970041274,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.5243769884109497,265.0,1677.0,138.95990192890167,325.04209676384926,879.3802095651627,153.34144592285156,0.0,0.65,162.38526611328126,162.38526611328126,99.67193984985352,3860.630297047011,4251.3398351298365
2021-12-15,162.96640014648438,5.0,20.0,814.8320007324219,3133.946304321289,3259.3280029296875,14.770000457763672,0.0,2.0,98.4000015258789,98.4000015258789,29.540000915527344,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.388671875,0.0,0.1094,155.86663359375,491.0294522949219,439.611720703125,1.3118469715118408,0.0,361.82,144.08340487480163,695.4079852068425,474.65247123241426,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.557112991809845,0.0,1677.0,138.95990192890167,325.04209676384926,934.27848726511,178.34078979492188,0.85,1.5,151.58967132568358,313.97493743896484,267.5111846923828,4827.051969105116,5402.917431703094
